country	ccode	verified	year	month	day	source	mcgowan	csp	bs	banks	moreno	finer	janowitz	kennedy	ferguson	okane	thompson	luttwak	lunde	world_hand	combined	no_evidence	rebellion	no_overt	legal	no_exec	protest	autogolpe	assasination	invasion	unclear
"Ghana"	452	1	1984	3	23	"New York Times. March 26, 1984"	1								1						0	0	0	0	0	0	0	0	0	0	0
"Ghana"	452		1985	-9	-9	"McGowan 2007 Datafile"									1						0	0	0	1	0	0	0	0	0	0	0
"Togo"	461		1963	-9	-9	"New York Times, Jan 14, 1963"			2			2			2	2					1	0	0	0	0	0	0	0	0	0	0
"Togo"	461		1963	1	-9	"New York Times, Jan 14, 1963"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Togo"	461	2	1963	1	13	"New York Times, Jan 14, 1963"	2	2	2			2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0
"Togo"	461		1963	1	14	"New York Times, Jan 14, 1963"														2	1	0	0	0	0	0	0	0	0	0	0
"Togo"	461		1964	7	4	"none"		1													0	1	0	0	0	0	0	0	0	0	0
"Togo"	461		1966	11	20	"New York Times. Nov 22-23, 1966"		1													1	0	0	0	0	0	0	0	0	0	0
"Togo"	461		1966	11	21	"New York Times. Nov 22-23, 1966"		1											1		0	0	0	0	0	0	1	0	0	0	0
"Togo"	461		1966	11	22	"New York Times. Nov 22-23, 1966"														1	1	0	0	0	0	0	0	0	0	0	0
"Togo"	461		1967	-9	-9	"New York Times. Jan 13-15, 1967"			2	2		2			2	2					1	0	0	0	0	0	0	0	0	0	0
"Togo"	461		1967	1	-9	"New York Times. Jan 13-15, 1967"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Togo"	461		1967	1	12	"New York Times. Jan 13-15, 1967"											2			2	1	0	0	0	0	0	0	0	0	0	0
"Togo"	461	2	1967	1	13	"New York Times. Jan 13-15, 1967"	2	2	2	2		2	2	2	2	2	2		2		0	0	0	0	0	0	0	0	0	0	0
"Togo"	461		1969	5	25	"New York Times. May 25, 1969"														2	0	0	0	0	0	0	0	1	0	0	0
"Togo"	461		1970	-9	-9	"New York Times. Aug 10, 1970"			1			1			1						1	0	0	0	0	0	0	0	0	0	0
"Togo"	461		1970	8	-9	"New York Times. Aug 10, 1970"								1							1	0	0	0	0	0	0	0	0	0	0
"Togo"	461		1970	8	8	"New York Times. Aug 10, 1970"	1	1	1			1		1	1				1		0	0	0	1	0	0	0	0	0	0	0
"Togo"	461		1970	8	10	"New York Times. Aug 10, 1970"													1		1	0	0	0	0	0	0	0	0	0	0
"Togo"	461		1977	-9	-9	"Washington Post. Dec 15, 1977"									2						0	0	0	1	0	0	0	0	0	0	0
"Togo"	461		1986	-9	-9	"New York Times. Sep 25, 1986"									1						1	0	0	0	0	0	0	0	0	0	0
"Togo"	461		1986	9	23	"New York Times. Sep 25, 1986"		1							1						0	0	1	0	0	0	0	0	0	0	0
"Togo"	461		1991	-9	-9	"unclear"			1												0	0	0	0	0	0	0	0	0	0	1
"Togo"	461		1991	-9	-9	"unclear"			1												0	0	0	0	0	0	0	0	0	0	1
"Togo"	461		1991	8	26	"New York Times. Aug 29, 1991"		1													0	0	0	0	0	0	0	1	0	0	0
"Togo"	461	1	1991	10	1	"The Gazette (Montreal, Quebec). Oct 2, 1991"	1	1													0	0	0	0	0	0	0	0	0	0	0
"Togo"	461	1	1991	10	7	"New York Times. Oct 9, 1991"	1														0	0	0	0	0	0	0	0	0	0	0
"Togo"	461		1991	11	27	"New York Times. Nov 28, 1991"	1														1	0	0	0	0	0	0	0	0	0	0
"Togo"	461	1	1991	11	28	"New York Times. Nov 28, 1991"	1	1													0	0	0	0	0	0	0	0	0	0	0
"Togo"	461		1991	12	3	"New York Times. Dec 4, 1991"	1	1													1	0	0	0	0	0	0	0	0	0	0
"Togo"	461	1	1991	12	15	"New York Times. Jan 2, 1992"	1														0	0	0	0	0	0	0	0	0	0	0
"Togo"	461	2	2005	2	5	"New York Times. Feb 7, 2005"		2													0	0	0	0	0	0	0	0	0	0	0
"Cameroon"	471		1983	8	15	"none"													1		0	1	0	0	0	0	0	0	0	0	0
"Cameroon"	471		1984	-9	-9	"New York Times. April 7, 1984"			1						1						1	0	0	0	0	0	0	0	0	0	0
"Cameroon"	471	1	1984	4	6	"New York Times. April 7, 1984"	1	1	1						1						0	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475		1962	9	-9	"http://www.nigerianmuse.com/essays/?u=MQ_Enahoro_Obasanjo_Confab.htm"								1							0	0	0	1	0	0	0	0	0	0	0
"Nigeria"	475		1966	-9	-9	"New York Times. Jan 16, 1966"			2	2		2			2	2		2			1	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475		1966	-9	-9	"New York Times. Aug 30-July 2, 1966"			2	2		2			2	2		2			1	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475		1966	1	-9	"New York Times. Jan 16, 1966"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475		1966	1	-9	"New York Times. Jan 16, 1966"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475	2	1966	1	15	"New York Times. Jan 16, 1966"	2	2	2	2		2	2	2	2	2		2	2	1	0	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475		1966	1	16	"New York Times. Jan 16, 1966"														1	1	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475		1966	7	-9	"New York Times. Aug 30-July 2, 1966"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475	2	1966	7	29	"New York Times. Aug 30-July 2, 1966"	2	2	2	2		2	2	2	2	2		2	2	2	0	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475		1966	7	30	"New York Times. Aug 30-July 2, 1966"														2	1	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475		1967	5	30	"New York Times. May 31, 1967"											1				0	0	1	0	0	0	0	0	0	0	0
"Nigeria"	475		1967	8	9	"New York Times. Aug 10, 1967"											1				0	0	1	0	0	0	0	0	0	0	0
"Nigeria"	475		1975	-9	-9	"New York Times. July 30, 1975"			1	2					2	2					1	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475		1975	7	-9	"New York Times. July 30, 1975"							2								1	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475	2	1975	7	29	"New York Times. July 30, 1975"	2	2	1	2			2		2	2			2	2	0	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475		1975	7	30	"New York Times. July 30, 1975"														2	1	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475		1976	-9	-9	"New York Times. Feb 15, 1976"									1						1	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475	1	1976	2	13	"New York Times. Feb 15, 1976"	1	1							1				1	1	0	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475		1976	2	14	"New York Times. Feb 15, 1976"														1	1	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475		1983	-9	-9	"New York Times. Jan 1, 1982"			2	2					2	2					1	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475	2	1983	12	31	"New York Times. Jan 1, 1982"	2	2	2	2					2	2			2		0	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475		1985	-9	-9	"New York Times August 28, 1985"			2	2					1	2					1	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475		1985	-9	-9	"New York Times August 28, 1985"			2	2					2	2					1	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475	2	1985	8	27	"New York Times August 28, 1985"	2	2	2	2					2	2					0	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475	1	1990	4	22	"New York Times. April 23, 1990"	1	1													0	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475		1993	-9	-9	"New York Times. Nov 18, 1993"			2	2											1	0	0	0	0	0	0	0	0	0	0
"Nigeria"	475	2	1993	11	17	"New York Times. Nov 18, 1993"	2	2	2	2											0	0	0	0	0	0	0	0	0	0	0
"Gabon"	481		1964	-9	-9	"New York Times. Feb 20, 1964"			2	2		1			1						1	0	0	0	0	0	0	0	0	0	0
"Gabon"	481		1964	-9	-9	"New York Times. Feb 20, 1964"			2	2		1			1						1	0	0	0	0	0	0	0	0	0	0
"Gabon"	481		1964	2	-9	"New York Times. Feb 20, 1964"								1							1	0	0	0	0	0	0	0	0	0	0
"Gabon"	481	1	1964	2	17	"New York Times. Feb 20, 1964"	1	1	2	2		1		1	1		1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"Gabon"	481		1964	2	18	"New York Times. Feb 20, 1964"		1											1	1	1	0	0	0	0	0	0	0	0	0	0
"Gabon"	481		1964	2	19	"New York Times. Feb 20, 1964"														2	1	0	0	0	0	0	0	0	0	0	0
"Gabon"	481		1964	2	21	"New York Times. Feb 20, 1964"														2	1	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482	2	1965	12	22	"http://www.tiscali.co.uk/reference/encyclopaedia/hutchinson/m0019721.html"		2													0	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1965	12	31	"New York Times. Jan 2, 1966"											2				1	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1966	-9	-9	"New York Times. Jan 2, 1966"			2	2		2			2	2		2			1	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1966	1	-9	"New York Times. Jan 2, 1966"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482	2	1966	1	1	"New York Times. Jan 2, 1966"	2	2	2	2		2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1966	1	2	"New York Times. Jan 2, 1966"														2	1	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1969	-9	-9	"New York Times. April 13, 1969"			1												1	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1969	4	-9	"New York Times. April 13, 1969"								1							1	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1969	4	10	"New York Times. April 13, 1969"		1	1					1			1				0	0	0	1	0	0	0	0	0	0	0
"Central African Republic"	482		1974	-9	-9	"unclear"									1						0	0	0	0	0	0	0	0	0	0	1
"Central African Republic"	482		1974	11	-9	"none"		1													0	1	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1974	12	7	"McGowan 2007 Datafile"	1														0	0	0	1	0	0	0	0	0	0	0
"Central African Republic"	482		1976	2	1	"McGowan 2007 Datafile"	1													1	0	0	0	0	0	0	0	0	1	0	0
"Central African Republic"	482		1976	2	3	"McGowan 2007 Datafile"														1	1	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1978	-9	-9	"New York Times. Sept 21, 1979"										2					1	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1979	-9	-9	"New York Times. Sept 21, 1979"			2	2					2						1	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482	2	1979	9	20	"New York Times. Sept 21, 1979"	2	2	2	2					2	2			2	2	0	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1979	9	21	"New York Times. Sept 21, 1979"														2	1	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1980	-9	-9	"New York Times. Sept 2, 1981"										2					1	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1981	-9	-9	"New York Times. Sept 2, 1981"			2	2											1	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482	2	1981	9	1	"New York Times. Sept 2, 1981"	2	2	2	2						2			2	2	0	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1981	9	2	"New York Times. Sept 2, 1981"														2	1	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1982	-9	-9	"New York Times. March 17, 1982"									2						1	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1982	3	3	"New York Times. March 17, 1982"	1	1							2				1	1	0	0	0	0	0	0	0	1	0	0	0
"Central African Republic"	482		1982	3	17	"New York Times. March 17, 1982"														1	1	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1982	3	17	"New York Times. March 17, 1982"														1	1	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1983	3	3	"New York Times. March 17, 1982"		1													1	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1996	-9	-9	"none"			2												0	1	0	0	0	0	0	0	0	0	0
"Central African Republic"	482		1996	5	18	"New York Times. May 19, 1996"	1														0	0	0	0	0	1	0	0	0	0	0
"Central African Republic"	482		1996	11	15	"BBC. Nov 18, 1996"		1													0	0	0	0	0	1	0	0	0	0	0
"Central African Republic"	482	1	2001	5	28	"New York Times. June 1-2, 2001"	1	1													0	0	0	0	0	0	0	0	0	0	0
"Central African Republic"	482	2	2003	3	15	"New York Times. March 16, 18, 2003"	2	2													0	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1963	-9	-9	"http://www.country-studies.com/chad/tombalbaye-era,-1960-75.html"								1							0	0	0	0	0	0	1	0	0	0	0
"Chad"	483		1966	11	-9	"http://www.sos-childrensvillages.org/Where-we-help/Africa/Chad/Pages/Country-information.aspx"								1							0	0	1	0	0	0	0	0	0	0	0
"Chad"	483		1971	-9	-9	"unclear"			1												0	0	0	0	0	0	0	0	0	0	1
"Chad"	483		1971	8	-9	"New York Times. Aug 28, 1971"								1							1	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1971	8	21	"New York Times. Aug 28, 1971"													1		1	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1971	8	26	"New York Times. Aug 28, 1971"		1						1					1	1	0	0	1	0	0	0	0	0	0	0	0
"Chad"	483		1971	8	28	"New York Times. Aug 28, 1971"														1	1	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1974	-9	-9	"New York Times. April 14, 1975"										2					1	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1975	-9	-9	"New York Times. April 14, 1975"			2	2					2						1	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1975	4	-9	"New York Times. April 14, 1975"							2								1	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1975	4	12	"New York Times. April 14, 1975"													2		1	0	0	0	0	0	0	0	0	0	0
"Chad"	483	2	1975	4	13	"New York Times. April 14, 1975"	2	2	2	2			2		2	2			2	2	0	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1975	4	14	"New York Times. April 14, 1975"														2	1	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1975	4	18	"New York Times. April 14, 1975"		2													1	0	0	0	0	0	0	0	0	0	0
"Chad"	483	1	1976	2	5	"New York Times. Feb 10, 1976"			1						1						0	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1977	-9	-9	"New York Times. April 1, 1977"			1						1						1	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1977	3	31	"New York Times. April 1, 1977"		1													1	0	0	0	0	0	0	0	0	0	0
"Chad"	483	1	1977	4	1	"New York Times. April 1, 1977"	1	1	1						1				1	1	0	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1977	4	2	"New York Times. April 1, 1977"														1	1	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1979	-9	-9	"New York Times. Feb 16, 1979"			1												1	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1979	2	12	"New York Times. Feb 16, 1979"			1										1	1	0	0	1	0	0	0	0	0	0	0	0
"Chad"	483		1979	2	13	"New York Times. Feb 16, 1979"														1	1	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1982	-9	-9	"New York Times. Jun 8, 1982"			2	2											1	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1982	6	7	"New York Times. Jun 8, 1982"		2	2	2											0	0	1	0	0	0	0	0	0	0	0
"Chad"	483		1982	6	12	"New York Times. Jun 12, 1982"														2	0	0	1	0	0	0	0	0	0	0	0
"Chad"	483		1989	-9	-9	"Washington Post. Apr 6, 1989"			1												1	0	0	0	0	0	0	0	0	0	0
"Chad"	483	1	1989	4	1	"Washington Post. Apr 6, 1989"	1	1	1												0	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1990	-9	-9	"New York Times. Dec 1-2, 1990"				2											1	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1990	12	1	"New York Times. Dec 1-2, 1990"		2		2											0	0	1	0	0	0	0	0	0	0	0
"Chad"	483		1991	-9	-9	"USA Today. Oct 15, 1991"			1												1	0	0	0	0	0	0	0	0	0	0
"Chad"	483	1	1991	10	13	"USA Today. Oct 15, 1991"	1	1	1												0	0	0	0	0	0	0	0	0	0	0
"Chad"	483		1992	2	21	"BBC. Feb 24, 1992"		1													0	0	0	0	0	1	0	0	0	0	0
"Chad"	483		1992	6	18	"BBC. Jun 20, 1992"		1													0	0	0	1	0	0	0	0	0	0	0
"Chad"	483	1	1993	1	27	"BBC. Jan 28, 1993"		1													0	0	0	0	0	0	0	0	0	0	0
"Chad"	483	1	2006	4	13	"AP, Agence France Presse, All Africa. Mar 15, 2006"		1													0	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1960	-9	-9	"New York Times. Sep 15, 1960"						2			2						1	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1963	-9	-9	"New York Times. Aug 16, 1963"			2	2					2						1	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1963	8	-9	"New York Times. Aug 16, 1963"								2							1	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1963	8	12	"New York Times. Aug 16, 1963"												2			1	0	0	0	0	0	0	0	0	0	0
"Congo"	484	2	1963	8	15	"New York Times. Aug 16, 1963"	2	2	2	2				2	2		2	2	2	2	0	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1963	8	16	"New York Times. Aug 16, 1963"														2	1	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1965	-9	-9	"New York Times. Nov 26, 1965"						2			2			2			1	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1965	-9	-9	"New York Times. Nov 26, 1965"						2			2			2			1	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1965	2	18	"New York Times. Feb 18, 1965"														1	0	0	0	0	0	1	0	0	0	0	0
"Congo"	484		1965	7	14	"New York Times. Jul 17, 1965"														1	0	0	0	0	0	0	0	1	0	0	0
"Congo"	484		1965	12	15	"none"														1	0	1	0	0	0	0	0	0	0	0	0
"Congo"	484		1966	-9	-9	"New York Times. June 29, 1966"			1			1			1						1	0	0	0	0	0	0	0	0	0	0
"Congo"	484	1	1966	6	27	"New York Times. June 29, 1966"	1		1			1			1					1	0	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1966	6	29	"New York Times. June 29, 1966"														1	1	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1967	-9	-9	"http://vlib.iue.it/history/africa/democratic_republic_of_congo.html"									1						0	0	1	0	0	0	0	0	0	0	0
"Congo"	484		1968	-9	-9	"unclear"			2	2		2				2					0	0	0	0	0	0	0	0	0	0	1
"Congo"	484		1968	-9	-9	"unclear"			2	2		2				2					0	0	0	0	0	0	0	0	0	0	1
"Congo"	484		1968	1	17	"none"		1													0	1	0	0	0	0	0	0	0	0	0
"Congo"	484		1968	5	13	"New York Times. May 15, 1968"		1												1	0	0	0	0	0	0	0	0	0	1	0
"Congo"	484		1968	5	15	"New York Times. May 15, 1968"														1	1	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1968	7	31	"New York Times. Aug 4-5 1968"	1														1	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1968	8	1	"New York Times. Aug 4-5 1968"		2													1	0	0	0	0	0	0	0	0	0	0
"Congo"	484	2	1968	8	3	"New York Times. Aug 4-5 1968"	2	2	2	2		2	2	2		2	2		2	2	0	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1968	8	4	"New York Times. Aug 4-5 1968"														2	1	0	0	0	0	0	0	0	0	0	0
"Congo"	484	2	1968	8	30	"New York Times Sep 1, 1968"											2		2	2	0	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1968	9	-9	"New York Times Sep 1, 1968"								2							1	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1968	9	1	"New York Times Sep 1, 1968"														2	1	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1968	11	-9	"none"							2								0	1	0	0	0	0	0	0	0	0	0
"Congo"	484		1969	-9	-9	"New York Times. Nov 9, 1969"			1			1			1						1	0	0	0	0	0	0	0	0	0	0
"Congo"	484	1	1969	11	8	"New York Times. Nov 9, 1969"		1	1			1			1					1	0	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1970	-9	-9	"New York Times Mar 23, 1970"			1												1	0	0	0	0	0	0	0	0	0	0
"Congo"	484	1	1970	3	22	"New York Times Mar 23, 1970"	1	1	1								1		1		0	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1970	3	23	"New York Times Mar 23, 1970"		1												1	1	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1972	-9	-9	"New York Times. Feb 23, 1972"			1			1			1						1	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1972	2	-9	"New York Times. Feb 23, 1972"								1							1	0	0	0	0	0	0	0	0	0	0
"Congo"	484	1	1972	2	22	"New York Times. Feb 23, 1972"	1	1	1			1		1	1				1	1	0	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1972	2	23	"New York Times. Feb 23, 1972"														1	1	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1977	-9	-9	"New York Times. Mar 20, 22, 1977"									1						1	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1977	3	18	"New York Times. Mar 20, 22, 1977"	1	1							1				1	2	0	0	0	0	0	0	0	0	1	0	0
"Congo"	484		1977	3	20	"New York Times. Mar 20, 22, 1977"														2	1	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1997	-9	-9	"New York Times. Oct 17, 1997"				2											1	0	0	0	0	0	0	0	0	0	0
"Congo"	484		1997	10	15	"New York Times. Oct 17, 1997"		2		2											0	0	1	0	0	0	0	0	0	0	0
"Democratic Republic of the Congo"	490		1960	9	-9	"New York Times. Sep 15, 1960"							2								1	0	0	0	0	0	0	0	0	0	0
"Democratic Republic of the Congo"	490	2	1960	9	14	"New York Times. Sep 15, 1960"	2	2				2	2		2		2		2	2	0	0	0	0	0	0	0	0	0	0	0
"Democratic Republic of the Congo"	490		1960	9	15	"New York Times. Sep 15, 1960"														2	1	0	0	0	0	0	0	0	0	0	0
"Democratic Republic of the Congo"	490		1961	9	-9	"none"								2							0	1	0	0	0	0	0	0	0	0	0
"Democratic Republic of the Congo"	490		1963	-9	-9	"New York Times. Sept 20, 1962"			1					2							1	0	0	0	0	0	0	0	0	0	0
"Democratic Republic of the Congo"	490		1963	9	20	"New York Times. Sep 20, 1963"														1	0	0	0	1	0	0	0	0	0	0	0
"Democratic Republic of the Congo"	490		1963	11	19	"New York Times. Sept 20, 1962"	1							2					1		0	0	0	1	0	0	0	0	0	0	0
"Democratic Republic of the Congo"	490		1964	8	15	"New York Times. Aug 16, 1964"													1		0	0	1	0	0	0	0	0	0	0	0
"Democratic Republic of the Congo"	490		1965	-9	-9	"New York Times. Nov 26, 1965"			2	2						2					1	0	0	0	0	0	0	0	0	0	0
"Democratic Republic of the Congo"	490		1965	11	-9	"New York Times. Nov 26, 1965"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Democratic Republic of the Congo"	490	2	1965	11	25	"New York Times. Nov 26, 1965"	2	2	2	2		2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0
"Democratic Republic of the Congo"	490		1966	-9	-9	"unclear"			1												0	0	0	0	0	0	0	0	0	0	1
"Democratic Republic of the Congo"	490		1966	6	-9	"New York Times. June 2, 1966"								1							0	0	0	1	0	0	0	0	0	0	0
"Democratic Republic of the Congo"	490		1966	7	-9	"New York Times. July 24, 1966"								1							0	0	0	0	0	0	0	0	0	1	0
"Democratic Republic of the Congo"	490		1967	7	5	"New York Times. July 5, 1977"											1				0	0	0	0	0	0	0	0	0	1	0
"Democratic Republic of the Congo"	490		1983	-9	-9	"none"									1						0	1	0	0	0	0	0	0	0	0	0
"Democratic Republic of the Congo"	490		1997	-9	-9	"New York Times. May 17, 1997"				2											0	0	1	0	0	0	0	0	0	0	0
"Democratic Republic of the Congo"	490		2001	1	16	"New York Times. Jan 20, 2001"	2														0	0	0	0	0	0	0	0	1	0	0
"Democratic Republic of the Congo"	490	1	2004	3	28	"New York Times. March 29, 2004"	1	1													0	0	0	0	0	0	0	0	0	0	0
"Democratic Republic of the Congo"	490	1	2004	6	11	"New York Times. June 12, 2004"	1	1													0	0	0	0	0	0	0	0	0	0	0
"Uganda"	500		1964	-9	-9	"Bienen 1968; Parsons 2003"			1												1	0	0	0	0	0	0	0	0	0	0
"Uganda"	500		1964	1	-9	"Bienen 1968; Parsons 2003"								1							1	0	0	0	0	0	0	0	0	0	0
"Uganda"	500		1964	1	23	"Bienen 1968; Parsons 2003"			1					1				1		1	0	0	0	0	0	1	0	0	0	0	0
"Uganda"	500		1966	2	-9	"New York Times. Feb 14, 1966"								1							0	0	0	0	0	0	0	1	0	0	0
"Uganda"	500	2	1966	2	22	"New York Times. Feb 26, 1966"	2										2		2	2	0	0	0	0	0	0	0	0	0	0	0
"Uganda"	500		1966	2	23	"New York Times. Feb 26, 1966"														2	1	0	0	0	0	0	0	0	0	0	0
"Uganda"	500		1966	2	24	"New York Times. Feb 26, 1966"	2														1	0	0	0	0	0	0	0	0	0	0
"Uganda"	500		1971	-9	-9	"unclear"			2	2		2			2	2					0	0	0	0	0	0	0	0	0	0	1
"Uganda"	500		1971	1	-9	"New York Times. Jan 26, 1971"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Uganda"	500		1971	1	24	"New York Times. Jan 26, 1971"	2														1	0	0	0	0	0	0	0	0	0	0
"Uganda"	500	2	1971	1	25	"New York Times. Jan 26, 1971"	2	2	2	2		2	2	2	2	2			2	2	0	0	0	0	0	0	0	0	0	0	0
"Uganda"	500		1971	1	26	"New York Times. Jan 26, 1971"														2	1	0	0	0	0	0	0	0	0	0	0
"Uganda"	500		1971	1	29	"New York Times. various"														2	0	0	0	0	0	0	0	1	0	0	0
"Uganda"	500		1971	2	3	"New York Times. various"														2	0	0	0	0	0	0	0	1	0	0	0
"Uganda"	500		1971	7	-9	"McGowan 2007 Datafile"								1							1	0	0	0	0	0	0	0	0	0	0
"Uganda"	500		1971	7	12	"McGowan 2007 Datafile"	1							1							0	0	0	1	0	0	0	0	0	0	0
"Uganda"	500		1972	9	18	"New York Times. various"														1	0	0	1	0	0	0	0	0	0	0	0
"Uganda"	500		1974	-9	-9	"unclear"			1			1			1						0	0	0	0	0	0	0	0	0	0	1
"Uganda"	500	1	1974	3	23	"New York Times, March 25, 26 1974"	1	1											1	1	0	0	0	0	0	0	0	0	0	0	0
"Uganda"	500		1974	3	24	"New York Times, March 25, 26 1974"														1	1	0	0	0	0	0	0	0	0	0	0
"Uganda"	500		1974	11	10	"New York Times. Nov 11, 1974"														1	1	0	0	0	0	0	0	0	0	0	0
"Uganda"	500	1	1974	11	11	"New York Times. Nov 11, 1974"	1													1	0	0	0	0	0	0	0	0	0	0	0
"Uganda"	500		1975	2	16	"McGowan 2007 Datafile"	1														0	0	0	0	0	0	0	0	1	0	0
"Uganda"	500		1975	8	-9	"none"	1								1						0	1	0	0	0	0	0	0	0	0	0
"Uganda"	500		1975	9	9	"none"		1													0	1	0	0	0	0	0	0	0	0	0
"Uganda"	500		1976	6	10	"New York Times. June 12, 1976"	1													1	0	0	0	0	0	0	0	0	1	0	0
"Uganda"	500		1976	6	14	"New York Times. June 12, 1976"														1	1	0	0	0	0	0	0	0	0	0	0
"Uganda"	500		1976	7	-9	"McGowan 2007 Datafile"	1														0	0	1	0	0	0	0	0	0	0	0
"Uganda"	500		1977	6	18	"McGowan 2007 Datafile"	1														0	0	0	1	0	0	0	0	0	0	0
"Uganda"	500		1979	-9	-9	"New York Times. April 12, 1979"				2											0	0	0	0	0	0	0	0	0	1	0
